date,optuna_sol_IsT,mean_solution_IsT,lower_bound_IsT,upper_bound_IsT,optuna_sol_IgT,mean_solution_IgT,lower_bound_IgT,upper_bound_IgT,optuna_sol_EsT_EgT,mean_solution_EsT_EgT,lower_bound_EsT_EgT,upper_bound_EsT_EgT
2014.8000000000739,1132.5881087198266,1138.324557373543,1065.9226465467934,1212.906918244061,1459.1215854752547,1489.8403874760215,1415.9544462694546,1563.177795676506,3217.092361555756,3199.612200676548,3099.8921149604903,3299.731667307025
2014.8666666667414,1127.9956074068912,1133.0883711020565,1060.8804825240204,1207.4267644720173,1455.71281388008,1487.6671244866188,1414.0386617817614,1561.1085139748689,3208.7154689795957,3191.580968167737,3092.5002096320845,3291.7022631238137
2014.9333333334089,1123.4239835381343,1127.8781125325297,1055.7693691181717,1202.010842524435,1452.306917009931,1485.4896811366414,1411.4169785845227,1559.3608100558044,3200.321686323434,3183.540755552806,3085.282061307973,3284.000791126287
2015.0000000000764,1118.8730388588544,1122.693593914681,1050.684926488072,1196.7279089610442,1448.904163365253,1483.30824030546,1409.201242902505,1557.3209535813824,3191.9122606610426,3175.492669958812,3077.7946933051376,3275.7766258867964
2015.066666666744,1114.3425834018176,1117.5346330604277,1045.3701454354214,1191.489488817822,1445.504805343406,1481.122975093442,1407.1467956834058,1555.3505546056147,3183.488405497056,3167.4377804639,3070.2986678978186,3268.1787539365346
2015.1333333334114,1109.8324315584139,1112.4010529686957,1040.08402402859,1186.3214356178473,1442.1090855323241,1478.9340494953626,1405.0254846269424,1553.2104050456676,3175.051308592091,3159.3771193953494,3061.8666193063345,3259.629783373224
2015.200000000079,1105.3424094695188,1107.2926814963953,1034.8263377530038,1181.233537999641,1438.717224977603,1476.741618952654,1402.7710095020539,1551.5750732286535,3166.6021172494234,3151.311683418782,3054.105426312954,3251.3605817673733
2015.2666666667465,1100.8723491335015,1102.2093509720967,1029.596867312873,1176.2417863342353,1435.3294327871574,1474.545831039892,1400.4465149431146,1549.492470343908,3158.141948446413,3143.2424347766873,3046.619706862225,3243.1309694788674
2015.333333333414,1096.4220914685918,1097.1508977772016,1024.393648665639,1171.20444214379,1431.9459010393819,1472.3468261454357,1398.4011491253732,1547.654596255446,3149.671884286993,3135.17030269466,3038.940587525276,3235.1986792345615
2015.4000000000815,1091.9914816302778,1092.1171620235377,1019.2334053468296,1166.152921384414,1428.5668123112284,1470.144737925675,1395.6811746596688,1545.6980931300855,3141.19297868869,3127.0961843806926,3030.9669780130553,3227.340887448855
