date,optuna_sol_IsT,mean_solution_IsT,lower_bound_IsT,upper_bound_IsT,optuna_sol_IgT,mean_solution_IgT,lower_bound_IgT,upper_bound_IgT,optuna_sol_EsT_EgT,mean_solution_EsT_EgT,lower_bound_EsT_EgT,upper_bound_EsT_EgT
2009.0,152.7688446044922,152.7688446044922,152.7688446044922,152.7688446044922,101.0,101.0,101.0,101.0,347.23114013671875,347.23114013671875,347.23114013671875,347.23114013671875
2009.0666666666675,150.1376925977848,154.02570946029516,152.20374488964455,155.63385622637736,103.66571650584454,106.04532451260236,103.98838915682107,107.30345211404932,348.31391073545547,349.3702429391324,348.81670171547034,349.8616994435837
2009.133333333335,146.7338422119775,153.87325132673993,150.5757011433182,156.96206525174279,105.7244161269876,110.23682822829454,106.52861605190938,112.5486367561144,349.5488544009081,351.9087971914178,350.76747560850856,352.986759099222
2009.2000000000025,142.83369301299032,152.74032101394133,148.20386355304606,157.16667340338617,107.30833038921467,113.75782720793758,108.69671394041849,116.98970298078146,350.8438268591528,354.68121184673896,352.9218576947236,356.413693406119
2009.26666666667,138.64341095459832,150.94106380196385,145.20147170488585,156.6089163530619,108.52025246297401,116.746764839558,110.55034695882128,120.82143406006585,352.1328745071613,357.568062607974,355.14351611488644,360.0019395992262
2009.3333333333376,134.31540688820328,148.704633738849,141.79223422833533,155.62032358474502,109.4401524867178,119.30855084287737,112.1152957613603,124.14974538072289,353.3698600612582,360.4840083541893,357.40039292299946,363.65085267007146
2009.400000000005,129.9610375187839,146.19727482453655,138.1804708041586,154.23320179409555,110.13030137411324,121.52301493923406,113.50930731500246,127.07363395263546,354.52356758258406,363.3688199233298,359.5684302059801,367.25912201028086
2009.4666666666726,125.66039675963918,143.538724490882,134.54737165440645,152.6756045160693,110.63924230844069,123.45120906702488,114.70678537136858,129.67318002422587,355.57394565464506,366.1807239127521,361.67232066753877,370.78520427523756
2009.5333333333401,121.46984735343146,140.8143984959757,130.86177641584257,150.87637801593226,111.00486489695773,125.14010775336553,115.71856656930045,131.99647953869825,356.50923333227604,368.8914663014716,363.69810072846724,374.1961812889577
2009.6000000000076,117.42781568869022,138.0844393303602,127.25926205847018,149.1017179938077,111.25678771260296,126.62611507034826,116.6090632683843,134.07269210650745,357.32376341819895,371.4826543726981,365.60528729167106,377.50492602605425
2009.6666666666752,113.55924273715551,135.3904309536774,123.74966316035399,147.2676714229533,111.41820413703059,127.93768188078019,117.3989742641038,135.9449988901851,358.01628874114647,373.9430492653138,367.3947037641492,380.6414511435544
2009.7333333333427,109.87899807534312,132.760378650537,120.33706009351468,145.4640382098614,111.50731275869256,129.09726025256018,118.13386473815727,137.66963293351512,358.58871093842254,376.2665647554929,369.08979933454253,383.63121608973717
2009.8000000000102,106.39449368435447,130.2123994025895,117.12945902036459,143.6024875666966,111.53842599184357,130.12276402333424,118.76010974097015,139.212761557853,359.0451188976208,378.45079047653144,370.70418209932467,386.4409129504891
2009.8666666666777,103.10768154897596,127.75745319618669,114.064232955077,141.74628506272256,111.52282986376287,131.02866109418449,119.3277932639616,140.63520659215797,359.3910647407407,380.4959047074522,372.2014839844877,389.0696194740301
2009.9333333333452,100.01657524160434,125.40136089798649,111.30845913986651,139.9651241788107,111.46945064711703,131.82679083566197,119.6424602701114,141.91519966252255,359.63302248128673,382.4038765353624,373.5778723574317,391.5394147989844
2010.0000000000127,97.11640549340432,123.14629359001924,108.57081123932517,138.22697257103368,111.38537210117639,132.52697711672167,119.86893177439116,143.12499878250213,359.77798635567,384.17788195044335,374.8352149358157,393.8055512695534
2010.0666666666802,94.40049481559458,120.99186809015904,106.03724255806998,136.5100826852595,111.27623724254543,133.13748829515634,120.08300415171087,144.1915114768958,359.8331756414721,385.82187896562914,376.0050125950327,395.9681813891799
2010.1333333333478,91.86091539827265,118.93595055362124,103.60049944811395,134.81907495918233,111.14656032111846,133.66538313695267,120.20732267593634,145.11349086107066,359.80582095963285,387.34030024139366,377.06682391135365,397.9657574977206
2010.2000000000153,89.4889809936393,116.97524363290056,101.31636929613842,133.2351042694455,110.99996932570939,134.11677155385095,120.34205170667593,145.97642047242476,359.70301236940475,388.7378324938118,378.00405119254657,399.8260351200254
2010.2666666666828,87.27561176537235,115.10571318696611,99.15615051446954,131.73005756854096,110.83939469522531,134.4970116433458,120.3432906083754,146.70310360970961,359.5315941654502,390.01925992183254,378.885637866469,401.5145880585152
2010.3333333333503,85.21160191753891,113.32289630813776,97.20709178900789,130.25331452112866,110.66721627479065,134.81085910175037,120.29618692298159,147.35876798119688,359.2980948818169,391.189354694156,379.6514993752876,403.0761924430729
2010.4000000000178,83.2878133007627,111.6221216595364,95.305024499966,128.7719125429077,110.48537792486195,135.06258097348328,120.22995571425994,147.94634412442855,359.0086835968677,392.25280193647825,380.3519972063808,404.51545366154164
2010.4666666666853,81.49531266499781,109.99866517069789,93.52265750772013,127.36240146821193,110.29547699228715,135.2560426698098,120.08316252934048,148.47311092898244,358.66914579557306,393.2141498993693,380.9683460944091,405.8328994211848
2010.5333333333529,79.82546632618373,108.44785818898796,91.83103963012269,125.98939451198056,110.09883429454659,135.39477491470385,119.9918768878464,148.91470031591444,358.28487356758615,394.0777784131914,381.48528593724393,407.0006199625589
2010.6000000000204,78.27000274233136,106.9651608074304,90.23298256384768,124.62167504901899,109.89654896186514,135.48202559936715,119.84718543719664,149.2689542300658,357.8608661945718,394.84788052132023,381.9214515434867,408.0503629750888
2010.666666666688,76.82105108467464,105.54620986254146,88.79365877877953,123.2865728631666,109.68954151509998,135.52080029841588,119.6747914181198,149.52401163951214,357.40173811564995,395.52845349216466,382.3035011025422,409.04196729358824
2010.7333333333554,75.47116183780709,104.18684845479548,87.31977456662695,122.08780788519987,109.4785877323055,135.51389417314638,119.503965125094,149.78845415326168,356.91173205406653,396.1232964887949,382.6061096660263,409.8843802203824
2010.800000000023,74.21331447724327,102.88314222973973,86.01789082755444,120.84941537438968,109.2643454603319,135.46391737354875,119.30503046855492,149.92826625274762,356.39473546949955,396.6360128260728,382.8308179223478,410.63416595090666
2010.8666666666904,73.04091553412196,101.6313862300208,84.7129210934359,119.63474677762325,109.04737582338036,135.3733154961216,119.08292202614992,150.05248019669614,355.8542991685638,397.07001532486805,382.9700377012763,411.3048679957691
2010.933333333358,71.94778987887841,100.42810511894662,83.50838375393509,118.49787367520682,108.82816008285337,135.24438626300324,118.82106212754375,150.1181561811324,355.29365708586636,397.4285336806561,383.09954949751443,411.89865405678717
2011.0000000000255,70.92816735168648,99.27004884117315,82.35781119078605,117.31913752110928,108.60711311619079,135.0792933007537,118.49790195288917,150.11604019382423,354.715746517193,397.7146230601789,383.1533506503319,412.3745974597266
2011.066666666693,69.97666621293267,98.15418521699395,81.29350751594139,116.1948204424088,108.38459421011228,134.88007767331655,118.10866970795303,150.06490255437748,354.1232283309729,397.93117336652176,383.19962093005915,412.81070060701995
2011.1333333333605,69.08827475048268,97.07769058975103,80.21352503420579,115.10520406746951,108.16091581279893,134.64866767423774,117.77402434591451,149.96682754441872,353.5185067409111,398.0809187641432,383.155041884918,413.1551750786314
2011.200000000028,68.25833168394408,96.03793929205608,79.23138686723557,114.0374834984455,107.93635058620035,134.38688723855782,117.41931922882632,149.84918774776457,352.9037484701661,398.1664471942535,383.0645421883828,413.43820792674364
2011.2666666666955,67.48250620079935,95.03249253627138,78.22413615646457,113.02216507101384,107.71113718920911,134.09646328009387,117.02927499470812,149.68196962179675,352.2809010726486,398.19020967780216,382.9243464266745,413.6021871077335
2011.333333333363,66.75677801490845,94.05908711351027,77.34153512465262,111.91660473783352,107.48548502754181,133.77903216161843,116.6521757448127,149.46701276514656,351.6517103337675,398.1545292865532,382.74222645479074,413.6718452927403
2011.4000000000306,66.07741776694583,93.11562416813351,76.46394281296352,110.94118804385522,107.25957817657817,133.43614545474188,116.24708397898642,149.1941245469121,351.0177366992305,398.06160970711994,382.5238274861047,413.68208160302015
